Entry	Label
Re13bb5ca04516e840afdaedd121f4ef301dfded81e5610dd71738634bb273935	rule0025_rule0026
R513ebd8dc99885668abb08f8fae8aa49f938b64d692c6a9f7219f312e36f843a	rule0025_rule0026
R6b2e4a664633a4df9bfce1720f4ed86eed69655a7e51029d969ac2fb3b6691b7	rule0025_rule0026
R5e87ef795478d80f0cb7198dcf8346a63d18d6a6759f65b665cc37da17d19586	rule0025_rule0026
R65d8f2410c1c06eb610e16615b573a51eafa377ecd27095ff95198bf5fdd96d8	rule0025_rule0026
R02a276b50b17ad5af716ff4541b151c88b578f02e3597c0a4bc2afa979a4dffe	rule0025_rule0026
Rcfe682ce4845e6f73b0965a12f08bc2d07f60cdf4a80c2be0b23a8f135737e8e	rule0025_rule0026
R9e6b517853977f6f5cf6ab7145d9633a69ca4c77c4dc71bd5da80825a168d56d	rule0016_rule0017
R44fb272952461b4bf43d8ecaa526a8f300bc311035443c73da32a545595bfddf	rule0061_rule0062
Red3ed5e98a39b4dfae56f1516fda6fbd9ee300574be7bcf1dadb980682495ed0	rule0061_rule0062
R0a1cf644035ea15a09e9e09feb08d0006d47e710c2cbdaa686b0322fa46a4ed8	rule0061_rule0062
R40ad4350a59557c426a80831624a390b5579b72e61211be73a5f8e67ec5681f6	rule0211_rule0212
R6ed27380dda6a3fd9f0e9cc3b98499c51aa3bb381893891fca736610275e9076	rule0211_rule0212
Ra64c8a3b6186441841604f7113f57317c31fd15b1a43f9bc83097ce174b27623	rule0055_rule0056
Rb0e159e59b75b7e8a00a06c925d98545c4e8d1e8944f9611259a0a0cbf22503b	rule0258_rule0259
R411a9fc73303725e7e1d5c36d5409ce011a78a1192db559b38336786830d6c59	rule0665_rule0666
R795978282bf9e8c1530b9f3b2f2c119931ab9912562766a441768ff41804f867	rule0091_rule0092
R0c7e6b1de9ccb21cf2d53af3a48ea1118637f583b3cda871e9b38808fb682ba2	rule0091_rule0092
R8e203f450c608957f834c11dee7609b54e88453f4323514ca91fdc59f693e15c	rule0217_rule0218
R116e270f2f450a89b896c81daf3fade0743f13f978d3a72d87d297d652b20f5b	rule0217_rule0218
R2a12989d157f4366bbf5d99f485c44d5ba68be0c877076157e511561ec1e9eda	rule0194_rule0195
Rcc0b41dc958115bf0d5d11b38291ef1fb6ae1b3a8f170bef5b3e622856127210	rule0006_rule0007
Rc23d282289d070af81fa498e9f9f7174e5168cf33b02fd5755104a665c3abf99	rule0006_rule0007
R0a39ee80cc58a164ea54c73625687a722819d71d6ecd8bfa04eb1a4bfecc41db	rule0006_rule0007
Reee4e24a0819688f618f70f95201cb49218459c8ccb4d1b9eb9b75edd372c2c4	rule0006_rule0007
R8b1bab93a488b0609b537ae0bdc802d9c4eb68214950ec9aae0282ca6b6d882a	rule0006_rule0007
R7a5ec073034e20dfa76987d8c34aa6c93546bfd58b51a37e48322e0f0497bdd4	rule0006_rule0007
R2e7d07f671980fd8839530499dfcad37cef9a044166e7821c2a91c1db902bbf1	rule0006_rule0007
R3c6af6d163f24deca7398c71c90148441d8c01012fda70a78161cbcc740aed61	rule0006_rule0007
Re498a526c94378b2bbd20cdcd7aecc78d3a9f9a33964f417f2ba22cca1aa8a48	rule0006_rule0007
Rfb6cafba5db149edde68c3173f6649b8faf6130ef3640034a0976acdaa61f320	rule0006_rule0007
Rbc7ec4b54082c09329a05e792881db1ca112f160c84b44424a7f266e858163c0	rule0006_rule0007
R70823513b3c23f36025b5d22a86358d4ec16063370b00d388546c7ab15d08e14	rule0059_rule0060
Re554b09479f8ab6ed6fe07a197fe0fd728e25ae3f3975d2b737e0e818469b49d	rule0006_rule0007
R69f0b454f604b6b11281e6e01f11d3926cb0fa04448075f1186203c5eeae4efe	rule0006_rule0007
Re39f00166ac603e436f3c7e6272e07ed6a6361a7a93786146ae3f03fc17c552d	rule0006_rule0007
R3a931d0456aee709136e5485fe1dc7551eae4f23e19b0c614996390832ba9111	rule0006_rule0007
Rd74d24d3f8a8fdb6c81e72858c8367bf6c0f65e0aeb5cb9acdcda13baa59fabb	rule0066_rule0067
R8315a1c5d4b49411607a068de92a8dec0ca2a8e13ddd1ef9b4cf4444db5cb7cc	rule0036_rule0037
R7086068398dc14bac64dd8cdbf98962fade05f29ac410c7eeb202b87bc497104	rule0196_rule0197
Rf308d0dc5212c702cbc7a4481c53d778482e2316a62082d268aca84e0ec04923	rule0283_rule0284
R677cc0927b2034129cc50e5fc289733a8dfc0ab831119b633dc42aa43d80f862	rule0010_rule0011
R173ee6adccd53e8828db273c4ed58b34d0e3d102f62971f601079e29a9ee4d66	rule0010_rule0011
R7a5cee843c40a4eb6f9bcfcf3edc2047b2be4088fc6000e647a178f9a2ad1893	rule0010_rule0011
R1d6a9dc81eb9aab55d2af260669eeb849a040fff76524a67bc42f6256dcaed6d	rule0010_rule0011
R30fcb02b94cccc7fbdbb5b5aac92c94f18d8fa884f17b4d833a8b6f80a02a318	rule0010_rule0011
R3f3c07095da9de3eea6c98ad74b2e04f2a77501aca808ba4543b02055028450d	rule0010_rule0011
R6ac46bf4924e844d0852ddd6e58a3bee3eeb222903cbd21c85c7872eccd43b4a	rule0010_rule0011
Rc9e6ab25515ba013c3bdc31113fc0b27b4a90f62d040cbf48cc52972e4e6c12f	rule0010_rule0011
R5083ae56fd08f1d607bf6380cc349ec8c5b224a5ecdffe6dad1517c492294612	rule0010_rule0011
R7ae0180ba13613010a02f6eb025c6730c6fc08a19d7636c47923fa241b417cae	rule0010_rule0011
Rcde191a50e62f000098328738bc9f3bb29f2070f60e9f5bdb63613f5999a48e2	rule0010_rule0011
R92c97e5a0a9ff263f0d31b025d547ad849aa84e35842a1b9ac16e032ed93bb62	rule0010_rule0011
Rd166cd933174aa10624325e98c90c86deed86602dd3cf9b6e2981f9578bf71ea	rule0010_rule0011
R96d1697f30a71dc9e657180f7e9929be68ffab64c0f930eb59fa7f73794d2ab8	rule0010_rule0011
R04df292a04331cad6737e3560fc58b6e5537e505d30f2fe935d2f22e11a347fd	rule0010_rule0011
Rcc472d786d04ecbefd2851ebfe21dd8052f94667206be16b7c2364fcb6c97d5b	rule0010_rule0011
R1bdf0e655cb952c4bc94d3e50dcc56cd793d5ce71f0cc9c22f08f71e802e8e37	rule0010_rule0011
R6621f80632b90bac1a6719551ce07ababf6667d4c4eaa28cf7607c9fafca5b4f	rule0010_rule0011
R40d83421192bb56f2ca74d1b5ce3471efecbb380ea84e0d026eb110bcf51b2e0	rule0002_rule0003
R856fe5d6f778ed6164894c4f2188ac02a9b1e79b0100a871202b9fa4df422788	rule0006_rule0007
R53340f107d6c9bbc24d7c948a8533692c8ace615c05bc94297f7e1b1f628dd5a	rule0006_rule0007
Rfd0d73ae51dbc40a23c3dfdc7b5cff18c0185da1464d94c3c043366cee39b01e	rule0006_rule0007
R7659811974e1d7a6d191b4748572b55b6f8f28d30d6b2aa8391bf2b21bb8cc0c	rule0006_rule0007
R92f08b19be1daf3fa01d7397622c7d38f39e1b3dee69640f5fbebe92687a89f3	rule0006_rule0007
R9ea6bc48a4b5295051502daafda794c26d7d9b167380d413128dbca5c60464c7	rule0133_rule0134
Rbdffdad7992134ea053bfc2dd091eb1e77fbb6e49100b94155dd4ce36e6e9fc9	rule0133_rule0134
Rc59f9e5bcf83d4a01a1cfd030e91a40109f59fabecd5ab6599efca44a826fb85	rule1173_rule1174
Rc93a6f2364f8b902082692cb23ca7828ca3239a0aaeac38b9fc9df92e466797f	rule0130_rule0130
R307aee502a96ab01dc1de6c06f47701d7d4f81d72e380e1fd9604c6e385dea8c	rule0023_rule0024
R72d6858c2d4af63a7ec7153057870a38cceebd61470ebd8440d9c8b0e3a444a2	rule0023_rule0024
R29008dfced5a6fb2df29049a9c50588628e02192a2c85f2182844c03a229dd04	rule0010_rule0011
Rc768ae8ea45fb1d64bc1d94ee3a2ce4626c673f4aa8a754055d54092b6ec9527	rule0010_rule0011
R35a3be0c5eca4e769b54ccfd2faae6786ddc57731c6daf3620b4f14654eaf276	rule0010_rule0011
Rc733f639dd5ccc833ca01b0aa5b0b7b4b6e93aed3ad1a2aed607a59f81f03335	rule0029_rule0029
Ra88d56f27f411d70f5a37dfff9eef97117698b20bf13aa922e43c7db1786eae5	rule0244_rule0257
R9c8ed4f0261577fbebf34251548e83d368c73fe3bc1763d9df92c927a85d5f30	rule0008_rule0009
R391216de26f1433345d8588cc946dc8bbdc147005e431989f7f0dc6fdfcb09ab	rule0008_rule0009
Ra6eae0b1181f2ea2ee3000f6b9827d93d80ce339429f6861d77be0288e620aa4	rule0008_rule0009
Rabd922ce979a68e0de13058c56f024d28a9caa0660a42ed69ee7a743538e3e33	rule0019_rule0020
Rb80a7e7215143519c3e75025946473cd394faebbbfd53206c54c76c3c09ec8d0	rule0217_rule0218
R32a0bac9d6ca2e0fbe90f1efe649cec5830829a266c6782316af551f88c93567	rule0038_rule0039
Reddb7cc0b985c47eb79eb28fcaf31402c1a400a55aa693fec5186ab27dcbb72a	rule0038_rule0039
Refaea22078473b8329b749d13c1a409738519a88002f00489d9e649d5895bf1d	rule0036_rule0037
R19440772d7aa695bcccabbe9c23c05af144904a6ca9b6fabbcdc4c2f65440c22	rule0021_rule0022
Rd45520d5107703f092284da58d7e18d75c60c0f10166c5e295a7ce33710b1a11	rule0250_rule0250
R084314bc27c5db95eaca86aaeb6ec842e8aa4adcbc266b5e0bca71ef3adfbc90	rule0028_rule0028
Rafe374ee41b8fe99573d4089e136cbb3debc33c018980c6b498402af7b5209b7	rule0229_rule0230
Rb0ad70d113dd2fc685395372d6864314d48223edce90b94c57e725164519cba6	rule0363_rule0364
Rc0d07e5c315cf3c45722c9139276144a0726da7004dcbe0d905848ccc4170342	rule0318_rule0319
Rb125bdc608ed64c8f2604bcccbeb0df9e26fc753db48ef421e5c65dfc3f60f69	rule0016_rule0017
Rb0c44b7c903fb21be0f8a0fbe631b2760da87a495fbbf9bfc01487769c0b62fa	rule0016_rule0017
Re710d2e6f93384a44912e6b49f6c9050716e515799760aa56a318e767c74cbc1	rule0016_rule0017
R724103883378a30106fc99733c0a7fb912ca8d7bf472ad08c606a4dd8a7e8707	rule0340_rule0341
Re3ef0590000df9ec86eb094bb46f76ec4cd671e5ca7cae71cb3307b02f660900	rule0016_rule0017
Rad7f4b14d2e06ee2ca83b76642ed1d5b2fe0c716bf5bfded58dcf7fc58c4f7ab	rule0340_rule0341
R81e78542ae9b41a22e93847a250dfeb5888b47399e2f0686cc8458e4f30855b5	rule0014_rule0015
R01370aeb21ad173ed5f023c1ef14bef4d61f9503e3f85969547f1d6f7e37af97	rule0014_rule0015
Rbfbc1fe8a77951d33aca2848bedbe20419a233518698e1a195cb9aa28e29fb67	rule0014_rule0015
R2ac0322e2fafa66cf29fc3c3fa3dae086f51025bc1ddf9aa49b864faaf1ef303	rule0014_rule0015
R24e26f20366a4fee97f35d2165791de9d50e6a9538d894ee9dbc4d6019d92bba	rule0014_rule0015
R85c67b8dd5b3a774881974a1d5d3defd3aa8a1cc9fd2dd973f7f0f41add66742	rule0014_rule0015
R5830cebf4fbe2927d6fbe5242618ec4fe32c458dc3a34a633b72be68f40f9c2e	rule0014_rule0015
R90b4d8fed106dd49bc34feba6ed0f61fdb99559daf3f0fa0d7916c78b5b3ebf3	rule0014_rule0015
R2114cf208864c6ebc822564bd3f1d48b8ca4b1b91ea576b7e0e2b0c3527b88b9	rule0014_rule0015
Rfceaf4f3a73722ad8e7c820895929620c7300dcb7ad85befd754e1f1eaf54885	rule0014_rule0015
R430969e551897a98b73936a925e4fdd0db08c938189fed9fb8407905fe5506b6	rule0014_rule0015
Rf2dfec4349ac1fdf95bdc235214c84c8d4fdd653c17eb9fa6b2401817eb5810c	rule0014_rule0015
R0c61b8a93fbe28d142ac3b601a59b89a83241a701a5e85518fd096873204580a	rule0014_rule0015
R016a09e092492b94d0ca8d479aaef92a2a75f258ac8b6b73c0fd58aab374a104	rule0036_rule0037
Rf2a81931fdc71aeaca3deb5de0f4672b1119e11aca089f365b7a5bbb9e7635e1	rule0036_rule0037
R70cff085c68e3a83f9fbf32d693083d72dcab71c4185bb8acbe356b6609ed1e4	rule0036_rule0037
R77925547a1f0ddad03f42b2e727f1a31c946f202920e4376e35643a0cd1b5dfa	rule0036_rule0037
R55916145b41953f2d7dc0e10bad85b7500843ea235e6981106cf42ae0bed36cc	rule0036_rule0037
R526ccf1d99b4e5af86d7d3b460909160c42119f8cd86ce652e0a7337dabea942	rule0036_rule0037
R1bdabb10ca418fb013ce54a285a63355f538526df7b4d55e69dafd298b0c535f	rule0036_rule0037
Rba004ba5ab77f8c9eb45ceb474f6fa23ddb64cb0ac5a3ba4c9a521f2e5b3b40d	rule0036_rule0037
R7aa72534c6451ef2bc42c7b39efe1aa63ff1db7dd3d54366c6ca62a03e930b3a	rule0036_rule0037
R156a0214281a53d0532bb781918315bece9e578f400e3f8d90c666c7488f7383	rule0115_rule0116
R207730eb12b1438dfb7153197fa8d6cdd683d8746085fc359e1101850b7ca465	rule0115_rule0116
R5fbb4f82e483cdf9445e279c9dd43902a77f2cde88c598e9fcf0b03b4114b3e4	rule0115_rule0116
R7de0028f1f2a2a9e796843e87c0594a792b076c323a267497092903e29a8af2c	rule0055_rule0056
R000131f3358c1c630274d7b3bf9eb03778e51a7a33d8c8420d7f178d9b3f351d	rule0006_rule0007
R134430eee25740487dd78f6cace76b1fcdef4f67a9355ed15e7f127fabb85b34	rule0001_rule0001
Reb4940f118031de8be28280473b9326712cece32665edcf34fee9891f52645c7	rule0006_rule0007
R7eac505da99a079e44356bb22b343ded652882369d00e510458f9f2e82ad733b	rule0006_rule0007
R28dbe6dbc92eb58cafd5051ab5ea558679e81e82fa12ff56ae2da9f6ae993365	rule0006_rule0007
R6e73e675a47b33b9c0b68219b03a2cb8eadf5a7c7ed9cf03868d4e4f660d943b	rule0006_rule0007
Rec4a0e76a415bdcbd2f04020b525fd48210174a79bf450a9573d42c5dcd95e4a	rule0001_rule0001
R07acee68aab4a9c1d433a8c701f9f5f0344f43056649bca9e2999162ab793239	rule0006_rule0007
R7b211955b45fbfc2e944ecc36c94909d5b49e371948116de8f3565368bdbe7e5	rule0001_rule0001
R0551971e16f32424926d8954425877c76aa32340d9038c5146b5a0550ac8c87c	rule0006_rule0007
Rf447664aabd4b4aa68e64eef2602d62c8a9853829b58f6b064d44df10033c698	rule0001_rule0001
Rba2e4003b2bff2b9722452ea14abd1eec60511cc4ab8af460a51559df1b4409c	rule0001_rule0001
Rf1a92c59968179f2d50eca70a0578e06debbc651687663d4fcf6e3d4a0932270	rule0036_rule0037
R70e9666c8223de236157b8e4251968cd5d064802456fd5054b6da7279541a45b	rule0036_rule0037
Re8082b7b2991dca52853e4f68ef823e5e32d83a01de15726d2798e2a501bfee8	rule0002_rule0003
Ra6b232a4ec21a4b5afaf2981b3dd9fa7f7b9532d6726206234c09d05fe02d0a6	rule0019_rule0020
R2cbd226e454a6596c888dfb6e1e3149ac49bb6ffd6e012e59ae294407a015b61	rule0019_rule0020
R2744b249c0924a041417f0e3a72ec4a6547299d4c0d1688d891b576fcd6cca99	rule0040_rule0040
R09342e5ce15a980ef4b1f27cf13445fd6cba72df7fbf413f4a35c88e80f14329	rule0549_rule0550
R8ab0a0fb9be23feba356a851b322e4b216bb3b548dd729812ee56181b5e9f680	rule0106_rule0111
R8eeac653d82849b147460b265230e8141e4d29bb022bb7bbdf2256690d45b0c1	rule0273_rule0274
Rf3c9f88f7911907fe1a94f67d505081a6207a44195571fda40dbf81b4e9b6914	rule0023_rule0024
R3a2679f9a6ed347c501ce90f5dbbd6403055bad28f75a345b30d402e50412bfb	rule0328_rule0329
Rfa997e40d090d0d3aa3d1839e03d2f3edfbf43e500818840665d2887dcf2aa0e	rule0382_rule0383
Rc576bfda14148c444f9529c5f7e43e5ff09139e4cb6af7b20ccdd3175bf6a4e0	rule0047_rule0048
R5196ac46d04fa18e687b44d9702c97694da81638b8559bf521d3877315ea5299	rule0755_rule0756
R8f4397a6b69881f68df5d106770fa1de420ec99398642400cf3e48f3a13aa1d6	rule0755_rule0756
R12e09be6183ea43af9d9c0a7e81582a0456b801b5f9e653a5d39d9a11cda2d3d	rule0036_rule0037
R3c1fa45e4f6c2a1986ce36f4194587e544629c948b63e7d55e13f22b9fc58b15	rule0196_rule0197
R3afc1636000bbfd4ad6df8dfb1f6a6692baee324428eff97984502e853c374db	rule0755_rule0756
Rded56c2452ca2afdd1e503a0e3d9a1cf5c2f0fd32471731c34996e9855e5081b	rule0036_rule0037
Rf009e9c376a1d86bebf81315dabd17ac2ea490c6f357241d172d103d5fed71e3	rule0196_rule0197
Rd247641cf049b6f362b3bb3e054927c453a8085362618e6a379a160d9f365199	rule0016_rule0017
R612b4ad0a806dab235d1396549e987923e2a885608ca5afcf98b8982fc4b5bf4	rule0016_rule0017
Rff460fd2acf05f84c058ca4347e03354b846da4f23ac1073b6ffcee36638d669	rule0016_rule0017
R709f1dada54d81f3a243c609c2e95c7c7c28040ea9d509dd14a44335360741d1	rule0016_rule0017
R57e49a99361918c02815118edda7dfc08cbc9268e3c387a1f22f78f1761f86c8	rule0124_rule0125
Rf27b3b8c0a25c6134aa8a2ce6a04301d156179f736136febaad118547feb2b3c	rule0124_rule0125
Rbfc6a8a050a3ad309582fd0a16f7646b0d75791559c8d813a41cd06e35bf0443	rule0124_rule0125
R6af2d6274e84c3c6db3703863d41bfc378c2b5115749fb2f56f3275c906083dc	rule0021_rule0022
R503bf90d12af3c879ba0044ea3553f606f88469bf3ffcd6a77859639d1e16863	rule0021_rule0022
Rd91aed649e0451038536645d6b7c9cbac6b10b12ad6090ab54d255a064def973	rule0001_rule0001
Ra67647185358a4b2b72a73e72d3db9acbba7c9a9652fcc7ab9c1843921a4af2e	rule0023_rule0024
R2382d1e68490944c6b884b9e5f4fc92335d4c9c5f191844f04e8c463a5e39183	rule0066_rule0067
Ra383036a873f3a598d7dcfdc8910b83c9f6ffcfabd7586ca2866c410bf12eebd	rule0002_rule0003
Rac22b61865564ffe6f7c9df3684b770643f28ced10b79c7da1c0beb8cc6d36ec	rule0014_rule0015
Rbf6854a08b93281391609a5a44b86212b974abb6917403bf6c3879dff83e0e5b	rule0561_rule0562
R24cf6d9ecfc0e3d218e751de1a8d019ea74cda0c76e15a390c2b5675103436a4	rule0055_rule0056
Re87c8f6eaf43fd5e812a365a927617a381ad2200032d2606090fe3010c7b16fe	rule0066_rule0067
Ra6874b51feb68d95a3e125d090e47439f0b19394eedfe4024ff4c7a5b66f5606	rule0008_rule0009
R618488f4a8268f3cf4629024dc4aa2af5868b9743d73a3838d74f3db278e5ff4	rule0008_rule0009
R5eae25ee0a3ee067e5e0bc2f6ab6f0a29ddf0baa000ebbb50b465c13e5372336	rule0008_rule0009
R9abaf90f9c19575b54ddfba2b08e54a91484085dcf716aa8c9ba1fc478c787ca	rule0001_rule0001
Rdf3b4c45a4ad245bca8398f53146efdb97ed08739d8ced6ca01336084493052b	rule0008_rule0009
R83e693489eabea8b97a8805b8b0a2a54709f4b8f8949e35d809c5cd233efcc79	rule0008_rule0009
R0d52d7e91c42e024af2f7a991fa03abb2daf1cd48407235d11e37155fc027301	rule0001_rule0001
R7bfb6229e9777522c6b4ff8ba5aee2b49d88c024ea0edbafec4983aecdf68788	rule0001_rule0001
R7b187d221413a06eba4b67f294be98996d2633c90853a9e05b479d347766c8ae	rule0008_rule0009
R5efc916d761f752f1a348f860f80137b2c338857487a8f2f7e621562443ddc4b	rule0497_rule0498
R9fe881435010bcf089d5c929e25ec9ee2ef821e29edf7905841222195677b2d8	rule0036_rule0037
Rfce9195da7497da2df3899d04add95e8b15783238ae43670caeb59235b85da30	rule0036_rule0037
R2b841506a190f7221a3574a2c6156a0efca82f9af7cb93dfacdc44590267d407	rule0130_rule0130
R988392be647fecaf465c3f3736c4393d08b273e371219ddca036b8c5c940cc0e	rule0014_rule0015
Rd6201fb89ac884fe9236ed189d438476e74a07262bf3b7e4f4a1c281f366bc39	rule0016_rule0017
R370420efec0525fa2e6a8a082bd92b2b7c33c66518381510c45ff6ef71375d3c	rule0353_rule0354
R7d71786cead5a9b2acd1246273ddbd02be75332b88981518273c88dd8a2e6f03	rule0810_rule0811
Rfe217e88e1ac4484ae1f2b3566966a0674ec4ebbd7d8b99a4180664bdb3cdefa	rule0810_rule0811
R2495247fc7b6762bd139e38cb1ae8082e4c07efaeb1ec59395f6d5aedb7f2017	rule0810_rule0811
R07dfc9fbccd0610f3df0dfd1b0b8695034042bcd170ba6fccac1810bad61d083	rule0014_rule0015
R3191da3c8cbcac48cb25bf7f7bd9fcfa61adcac2bd2b6cf2d05df3bad5295f7c	rule0124_rule0125
Rb03c65b85db921b045225f813d515b896e8db2932d61483a69a78114598c4346	rule0124_rule0125
R07bd9b5725765e32f2303eb2114d0450a1be7f0a08b6d672b3ed5bb577ae6c69	rule0006_rule0007
R05bd5d40df9a6b49c4708e5cc54a125c558c892c3f440f49aa9a77d05d6a7245	rule0006_rule0007
Rc20867736c4f8c23f00f5fccd1ba32699422349f21d6ea3cf46729601d27507b	rule0124_rule0125
R21a5a33a5deb2a99a02456230f75cd5c6018a8a489a14399c48afd71b20c2f8b	rule0124_rule0125
R000f619cf8259eab64eb52e708bb865be2ddaf14a9d777230eec9113b4219775	rule0124_rule0125
R1bd66701f204e760e9cf43884169b11c22d00bb1fb54c5a9d0537ddb98b782aa	rule0124_rule0125
Rbbc77cd757309c80cc271db036b48c3f5a78dc21ed790976551eb96114818fa8	rule0124_rule0125
Rc68d286a44df7063e3f90d4f9380d8065f48fa9de5aececb33788f015de2a707	rule0124_rule0125
Rcb909c1eceed5feaacce296c8ab7974eabdf96e9a94a287848f03709fb29ca7d	rule0124_rule0125
R5bcad3a7cf314298827ece0b6eb937f5da0dc86b4039c649d32b7dbe4693f003	rule0124_rule0125
Ra3d7b9916b9292c9ba22bcf3208146456131e0517251f12085db8db638900a15	rule0124_rule0125
Rb3886ff7ba306674ca3a90b70271b309be313e4dc0684bf1e0a511bd0f864c18	rule0124_rule0125
R5e13d6cb16843c8198cc0db092dda8126fc2de1add9456e3a0f7e2aabea99029	rule0124_rule0125
R2067a03cce495457e644bda05ec6e7fb201e4582da71a157deee99a37bd5d5b1	rule0124_rule0125
R74d6dcc2b604c0621f6ee7849104f7e6646592cbb3bf60c7d97f9a729b447847	rule0124_rule0125
R94aec69137c0f4bd862de83db7207c14241398c0d710cd0c3e10b93098694961	rule0124_rule0125
R1f18c00f31ba55172ad29794af129cde8eb2096190f57cd1a431ed03938dc8f9	rule0124_rule0125
R8ec669be38a12d78e3b354cd0d50619d9e53cc562445f960d458c280c19c82c6	rule0124_rule0125
R662b572c3c9d55af9b0d3e186083acf0282ad0322487cf835984b2661c0e5796	rule0059_rule0060
R3b9932822b89820eaf77a1a567117d3d797f138fc3feae8fed7e833b77ead4b7	rule0059_rule0060
Rc7ca22b6af3f4db52c731dc65aa19010904940b5afa5ff2ca0c63a3378a0c31c	rule0059_rule0060
R3f0bf398fdeb7ff0f475457975ea1bd045e4db6a5579d95d0ebd9ce9705c19e6	rule0059_rule0060
R0af89178ca0199ca864cc2eec3ada8b9b6cc7eab0dac65a9073019f963bd2662	rule0059_rule0060
R8566619d9578104c8560e3cbe904531d873be1b53dca178526bb58b825062d77	rule0059_rule0060
R7321a38c4f21bad15f356e23281e703ad56db5fecc0b6200e7d416143363aebc	rule0036_rule0037
R5625fe760ec57f124fa92422f13f88608a6784c38fb6b99436d9a51067099b12	rule0124_rule0125
R0608b3a9a2425de067e21b9041ef118924dd2266280820c9197be9d13f932559	rule0124_rule0125
R0515fb09627e2e23f608b28bef650ba2ccda56f5ac67d7359763291e0e48e179	rule0124_rule0125
R140373d6674b6b0798909904469435e5241b18c0c785219a8d7d6da419fcc516	rule0124_rule0125
R4295c46885e664e8c1769b00220a4c1094387c274d3492efd74c822cafaaa02c	rule0937_rule0938
R36afab0d6d9cb7365433c0494e13d78795fc85a18a80cbf714d45407876f3992	rule0937_rule0938
R8926c0060e5b495c3df4d0ad6db21c264e6d0fa815a3f1eeb000a059cdffaf74	rule0937_rule0938
R0cf34775b015082fa0f801838bf88388799130590e92a4923eefca8d8d480022	rule0937_rule0938
Ra6a365853b0066f8ab7036e4f4e6a7349a6cdd22164030e24d3534db32cdeb1c	rule0937_rule0938
R58747c049012c1575c7a67fdd5e394b12b99a4302ba82b7091448ca4aad211bc	rule0937_rule0938
Rdf278a9853aafaf3f28d662e12867e446e42e4454b118e00f2dc49d15ec1f0db	rule0937_rule0938
R588e3509ed84519b0450a548caba522e546d25fcc422471bcb230f9da2c08b8c	rule0937_rule0938
Ra66c916c804846241a809c54d23970883ccc3e77ea210f99cad376be74be66ca	rule0937_rule0938
R3d59b56c2bb3b7bb37e15b474d651ec089fe3d46761451a639b71955ba15afbf	rule0937_rule0938
R7f0fbc138ae5394b878cf4bcfcde4c946f2b041f4e04482f8ebea3604a20f5b5	rule0937_rule0938
R64b4c2d46601b5f4c5ffec1815649bdcc4d4364e628cade412c80d44c103de38	rule0937_rule0938
Rdd7c580828402086d87f112dac0436b7df71e4f6fb6a763053da01a7a5bcbcca	rule0937_rule0938
R13847ad1b37061e3377a4d9fa81f5fda32f91908e1409db75d2f0d073a3edc87	rule0937_rule0938
R42ab6e605e01233b49d3d859afb3c8d1f7de5ed1155d7d060b9300f0c9da9fe8	rule0937_rule0938
Ra5cf9b469673df68ecaddbb38ec8d938362cfb81de54785fb63ea1fc7eb8c881	rule0937_rule0938
Reb9507f88a93cde77fb9fcc6e5f288b256d667b699953d068ab9e4c2c79cd4f4	rule0119_rule0135
R854a99c91aad7463b2feb723a7bd99451787c0a8578664aae72851d95a779ba3	rule0051_rule0053
R8a79c88b702f1388871128c818a583fe44e1513de51392f14f7325a7772611b6	rule0728_rule0729
R9ba40dc78ca200a6e5fa49df35803058c46b059f2de79f2519a3854272914872	rule0019_rule0020
R70704d57709aea10da5ecd273930ae43fa7bb2ae725475b0d2782166ee4c294f	rule0014_rule0015
R996921743b832e69b8df69407e43c570e027bd339afd608e831868c26934215b	rule0096_rule0097
R170c46d83b4c6d32398ce558f3395b41ff1e8e3f13e340b1a1f5f381a3a4cc53	rule0082_rule0083
Rf8087adb86c58c3b362daad93ad3925660215490e4a5bb9346e3764e3d4aec38	rule0051_rule0053
R20f5bbdf6edc90daeef1fa5ded650d1d99885b587790c7f585f33dbd2ae6720b	rule0051_rule0053
Rd155fd18d99818c43599fef4a05ba45a99e4265572da7adacf739b8fd8e4a576	rule0091_rule0092
R7df2bc57f5444b62374d345ad1572ae7ca14d313c8070d8e6e6e94d6472fd3c7	rule0636_rule0637
Ra95493eba04d840d47f26a57b976dc7c153142497649f30c48930f31351f6a83	rule0949_rule0950
R1dcc8e32076d11c55e0054fce5c1ac56f4c5b22e62cfe8116cb63bdacd8b6a4a	rule0061_rule0062
R7c77c6db8bf02f0818462e5dcdfc3600fe785c8b1ad81272606411f3eee13bb9	rule0061_rule0062
R5625618e5829536b849d6539deff13685ebe8576848e7edfdb56347e22f82b48	rule0061_rule0062
Reeecdd0d099970e0aee44f69735ebf197f2170bf62d5319d008672625e85a458	rule0061_rule0062
Re3aae3623848327b631e9095a52832389f6e57f75b97c966c85d21becb47c9d3	rule0061_rule0062
Rf9b4cb1500aa7edd69ddf20e09df7bb84c267123e31381f4ba7fce535327eb00	rule0016_rule0017
Rc9681a11a594bad8642cf49339e1b320b7f96c180e55d561eebac744484f8584	rule0006_rule0007
Rde015009e5af8f7ac7679655fa44dc57b5e6b39c7e8a283033faf7c3da25c6da	rule0006_rule0007
R8376d9bc19be953641162503d9da5df89bbd7ddd5a1a321885cbfc79c348a138	rule0006_rule0007
